d_m,heading_error,kappa,vx,kappa_lookahead,steering
-0.07770641781959721,0.49877948878901435,-0.295476867835817,4.555377846610457,-0.3698948634053067,-0.3689655065536499
-0.0491209535235171,0.5381370308003127,-0.30222423072164084,4.4727917107462,-0.38079238384015096,-0.3689655065536499
-0.048041603216614714,0.5457148985576484,-0.30222423072164084,4.474400706681262,-0.38079238384015096,-0.3896551728248596
-0.02980608977513261,0.5788801606752703,-0.30878319784457564,4.474970626136846,-0.40415865522527683,-0.3896551728248596
-0.019305272486214716,0.5767327339556549,-0.30878319784457564,4.475541396501712,-0.40415865522527683,-0.37931033968925476
0.043071696369392225,0.6012140620078805,-0.3155450082173237,4.476077367281316,-0.42730949097815074,-0.37931033968925476
0.03318071761821156,0.5900232959781353,-0.3155450082173237,4.393684226488469,-0.42730949097815074,-0.37931033968925476
0.06530122628369757,0.5751945152727544,-0.3155450082173237,4.393948942947538,-0.42730949097815074,-0.37931033968925476
0.07326343995958233,0.5879547155620024,-0.3227407409506877,4.394206757637307,-0.4291080571609064,-0.37931033968925476
0.09104573811223914,0.5645350575532013,-0.3227407409506877,4.394459914256145,-0.4291080571609064,-0.37931033968925476
0.1176925268585453,0.5696402753427325,-0.3303222226298664,4.394707036239501,-0.4334252381398484,-0.37931033968925476
0.12860312851046773,0.5381044201701033,-0.3303222226298664,4.312197704536315,-0.4334252381398484,-0.37931033968925476
0.1511601073023664,0.5023201672434212,-0.3303222226298664,4.229452052337523,-0.4334252381398484,-0.37931033968925476
0.17053827741363714,0.4962052959698332,-0.33569912317274375,4.231164021086001,-0.4694268584196494,-0.37931033968925476
0.18617517301526648,0.45564929066057286,-0.33569912317274375,4.232845499095728,-0.4694268584196494,-0.4000000059604645
0.2087735598515458,0.4145464735291736,-0.33569912317274375,4.23448227757383,-0.4694268584196494,-0.4000000059604645
0.22581226280547115,0.40650187813347893,-0.34099705027472255,4.235037834161037,-0.5022383133002555,-0.4000000059604645
0.24290522065113498,0.3642158006086518,-0.34099705027472255,4.235581863380463,-0.5022383133002555,-0.4000000059604645
0.26493865714154263,0.3218357035139899,-0.34099705027472255,4.153135550476105,-0.5022383133002555,-0.4000000059604645
