d_m,heading_error,kappa,vx,kappa_lookahead,steering
-0.08074950930023798,-0.027712904978898223,-0.7841480438355973,2.2882275914750014,-0.7324410853283961,-0.2655172348022461
-0.07598961807731883,0.03475185665380898,-0.7695387417620522,2.2894723210305976,-0.7021598192939669,-0.2655172348022461
-0.06956505313252094,0.019162447663267912,-0.7695387417620522,2.2907131013493855,-0.7021598192939669,-0.2655172348022461
-0.07070145073348073,0.004024384667417058,-0.7695387417620522,2.2918989021249025,-0.7021598192939669,-0.2655172348022461
-0.07913573246140097,-0.011604893324645094,-0.7695387417620522,2.2930669508123502,-0.7021598192939669,-0.24949711561203003
-0.07700009567584966,0.049220844221541604,-0.7574464595835024,2.294207696036306,-0.671187047672224,-0.24949711561203003
-0.06943761802255759,0.033538507135854045,-0.7574464595835024,2.295326452124248,-0.671187047672224,-0.27757683396339417
-0.069427611414522,0.018076313316345516,-0.7574464595835024,2.296430332356092,-0.671187047672224,-0.27757683396339417
-0.07690465352358988,0.0025496279796661803,-0.7574464595835024,2.2975442265159263,-0.671187047672224,-0.27757683396339417
-0.0769462322468533,0.06174607532844645,-0.7443011122331422,2.29866406496024,-0.639280991801885,-0.2976018190383911
-0.06842013636533713,0.04630838776442725,-0.7443011122331422,2.299830182183172,-0.639280991801885,-0.2976018190383911
-0.06726575375972009,0.029711904138507883,-0.7443011122331422,2.30099243394459,-0.639280991801885,-0.2803719639778137
-0.07399724213371824,0.01310988252199641,-0.7443011122331422,2.3021284907789346,-0.639280991801885,-0.2803719639778137
-0.07688898433550861,0.07081745173226084,-0.7353683754531753,2.3032418330222697,-0.6093316422032378,-0.2803719639778137
-0.06699337586439118,0.054618043570689556,-0.7353683754531753,2.304330151880722,-0.6093316422032378,-0.29840362071990967
-0.06465889588459975,0.03764026237125595,-0.7353683754531753,2.3055538694050854,-0.6093316422032378,-0.29840362071990967
-0.07060437333648922,0.020745302505593033,-0.7353683754531753,2.306751377788302,-0.6093316422032378,-0.27965569496154785
-0.0763373910941142,0.07606647344614692,-0.7281730539189416,2.3079300793400495,-0.5768330806292105,-0.27965569496154785
-0.06551152155203738,0.05767626009364091,-0.7281730539189416,2.3090696685860115,-0.5768330806292105,-0.27965569496154785
-0.06213173924347093,0.039157984428549675,-0.7281730539189416,2.3101867621068233,-0.5768330806292105,-0.2913479804992676
-0.06738698050025442,0.021053520209654897,-0.7281730539189416,2.3114678003316773,-0.5768330806292105,-0.2913479804992676
-0.07629358956549986,0.07508290843887688,-0.7251389808395257,2.3127231642758415,-0.5493774228672241,-0.30689653754234314
-0.06436557712501623,0.05594091544095625,-0.7251389808395257,2.3139501771890445,-0.5493774228672241,-0.30689653754234314
-0.05994577025887696,0.03698765037629359,-0.7251389808395257,2.315331201645046,-0.5493774228672241,-0.30689653754234314
-0.06452743160345403,0.017514363186059038,-0.7251389808395257,2.316678920400068,-0.5493774228672241,-0.2768491506576538
-0.07660867474797656,-0.0019514205638420101,-0.7251389808395257,2.3180117514185645,-0.5493774228672241,-0.2768491506576538
-0.06392330541950214,0.05189288279146975,-0.7268533306051828,2.3193008644517916,-0.5269499301491589,-0.2773548662662506
-0.05831156984489514,0.032739207931765435,-0.7268533306051828,2.320603177227534,-0.5269499301491589,-0.2773548662662506
-0.06206645889661075,0.013895243971520754,-0.7268533306051828,2.3219817940896923,-0.5269499301491589,-0.2773548662662506
-0.07366456527588804,-0.005305515746183431,-0.7268533306051828,2.3233684750888357,-0.5269499301491589,-0.2344827651977539
-0.0638895472583072,0.04759608066364396,-0.7306404733164741,2.324730546832883,-0.5050554948870717,-0.2344827651977539
-0.057377714939877464,0.028163605106273915,-0.7306404733164741,2.326058937484872,-0.5050554948870717,-0.25655028223991394
-0.06029752224900637,0.009330229984322758,-0.7306404733164741,2.3273740006445673,-0.5050554948870717,-0.25655028223991394
-0.07136517874992374,-0.009136672084264053,-0.7306404733164741,2.3287717613457177,-0.5050554948870717,-0.25655028223991394
-0.06412684558590431,0.04561324369723252,-0.7324055470554078,2.3301575078024244,-0.48410528665169383,-0.25897473096847534
-0.05660196609938392,0.02740865786088209,-0.7324055470554078,2.3316062506165856,-0.48410528665169383,-0.25897473096847534
-0.05846160302137276,0.00964271961085883,-0.7324055470554078,2.333027459881295,-0.48410528665169383,-0.2374884933233261
-0.06897084553463115,-0.007185356583228275,-0.7324055470554078,2.334420149062285,-0.48410528665169383,-0.2374884933233261
-0.06425320209469049,0.04925055930528499,-0.7324410853283961,2.335785788965093,-0.4646349022625195,-0.2374884933233261
-0.0546122514304861,0.028592934760553135,-0.7324410853283961,2.3374957894411383,-0.4646349022625195,-0.2344827651977539
-0.05624440783971331,0.016917604267508546,-0.7324410853283961,2.3384787125828193,-0.4646349022625195,-0.2344827651977539
-0.06635316245202873,-0.00016786906124011125,-0.7324410853283961,2.339840727706923,-0.4646349022625195,-0.2137930989265442
-0.06404649493843788,0.05420126452914542,-0.7021598192939669,2.341152555554054,-0.44547946173521313,-0.2137930989265442
