kappa_m2,kappa_m1,kappa_0,kappa_p1,kappa_p2,yaw,steering,speed
0.06968688468495361,0.059484281803990555,0.05171431304686322,0.04355803426225331,0.037736184675315,1.568038636620153,0.003448275849223137,6.965643405914307
0.059484281803990555,0.05171431304686322,0.04355803426225331,0.037736184675315,0.031192986128025485,1.5687661540125175,0.006896551698446274,7.008951663970947
0.05171431304686322,0.04355803426225331,0.037736184675315,0.031192986128025485,0.027604549211311547,1.5691577356315578,0.01747281104326248,7.023589611053467
0.04355803426225331,0.037736184675315,0.031192986128025485,0.027604549211311547,0.024604407906401744,1.570029712698407,0.02068965509533882,6.929618835449219
0.037736184675315,0.031192986128025485,0.027604549211311547,0.024604407906401744,0.02287842471984583,1.570764780479441,0.027586206793785095,6.726558685302734
0.031192986128025485,0.027604549211311547,0.024604407906401744,0.02287842471984583,0.02586114241271561,1.5723257125380417,0.03448275849223137,6.617366790771484
0.027604549211311547,0.024604407906401744,0.02287842471984583,0.02586114241271561,0.032331688176287586,1.5739255088404174,0.04524994269013405,6.383319854736328
0.024604407906401744,0.02287842471984583,0.02586114241271561,0.032331688176287586,0.04111048350819212,1.577150001827077,0.0517241396009922,6.258270263671875
0.02287842471984583,0.02586114241271561,0.032331688176287586,0.04111048350819212,0.05303550462756423,1.5795530011994767,0.06572823226451874,5.99252462387085
0.02586114241271561,0.032331688176287586,0.04111048350819212,0.05303550462756423,0.07516343033809103,1.5896298475177821,0.07241379469633102,5.855992317199707
0.032331688176287586,0.04111048350819212,0.05303550462756423,0.07516343033809103,0.0963014341584532,1.6002041188443403,0.07586207240819931,5.574339866638184
0.04111048350819212,0.05303550462756423,0.07516343033809103,0.0963014341584532,0.12398498882163962,1.6235047033140575,0.07009433209896088,5.428157329559326
0.05303550462756423,0.07516343033809103,0.0963014341584532,0.12398498882163962,0.1622329525823236,1.6460220293247358,0.07644830644130707,5.123189449310303
0.07516343033809103,0.0963014341584532,0.12398498882163962,0.1622329525823236,0.19938479765834047,1.6880268930978535,0.05688401311635971,4.971736431121826
0.0963014341584532,0.12398498882163962,0.1622329525823236,0.19938479765834047,0.23229590015217375,1.7209578172335338,0.03880781680345535,4.828570365905762
0.12398498882163962,0.1622329525823236,0.19938479765834047,0.23229590015217375,0.2712016718552574,1.7769779002435533,0.012061404064297676,4.692870140075684
0.1622329525823236,0.19938479765834047,0.23229590015217375,0.2712016718552574,0.30963555831229667,1.8137267452821382,0.011327104642987251,4.440018177032471
0.19938479765834047,0.23229590015217375,0.2712016718552574,0.30963555831229667,0.3083853938606765,1.8728109919136435,-0.013793103396892548,4.440018177032471
0.23229590015217375,0.2712016718552574,0.30963555831229667,0.3083853938606765,0.3285552812706922,1.9096469894579597,-0.031034482643008232,4.207830905914307
0.2712016718552574,0.30963555831229667,0.3083853938606765,0.3285552812706922,0.33019552896178733,1.9536247166720555,-0.02413793094456196,4.098669052124023
0.30963555831229667,0.3083853938606765,0.3285552812706922,0.33019552896178733,0.32850968769044026,1.9789120311214303,-0.0517241396009922,3.9937007427215576
0.3083853938606765,0.3285552812706922,0.33019552896178733,0.32850968769044026,0.2677002210637996,2.0138351534813075,-0.037931036204099655,3.8929989337921143
0.3285552812706922,0.33019552896178733,0.32850968769044026,0.2677002210637996,0.2564667179875469,2.0278277675864755,-0.018131664022803307,3.796170234680176
0.33019552896178733,0.32850968769044026,0.2677002210637996,0.2564667179875469,0.24085858587251174,2.0424724633900646,-0.017241379246115685,3.7032470703125
0.32850968769044026,0.2677002210637996,0.2564667179875469,0.24085858587251174,0.2351235808662743,2.045434442291639,0.020702922716736794,3.6139490604400635
0.2677002210637996,0.2564667179875469,0.24085858587251174,0.2351235808662743,0.22854993951622443,2.0488146437078623,0.0666491836309433,3.528669834136963
0.2564667179875469,0.24085858587251174,0.2351235808662743,0.22854993951622443,0.2624666302965335,2.048970045207976,0.12539036571979523,3.447056531906128
0.24085858587251174,0.2351235808662743,0.22854993951622443,0.2624666302965335,0.30635999912258044,2.049564060600116,0.1310344785451889,3.447056531906128
0.2351235808662743,0.22854993951622443,0.2624666302965335,0.30635999912258044,0.3369856413308029,2.0501770315221624,0.19310344755649567,3.294055700302124
0.22854993951622443,0.2624666302965335,0.30635999912258044,0.3369856413308029,0.38728292269754205,2.0624233279211306,0.2140577733516693,3.294055700302124
0.2624666302965335,0.30635999912258044,0.3369856413308029,0.38728292269754205,0.45227105014177676,2.0796938595608214,0.27738311886787415,3.2230918407440186
0.30635999912258044,0.3369856413308029,0.38728292269754205,0.45227105014177676,0.5612627952048684,2.112499821561233,0.3493671119213104,3.156130790710449
