d_m,heading_error,kappa,vx,kappa_lookahead,steering
0.059135539522866556,0.050705269375281636,0.3443505666397773,2.7262433110295614,0.7328570846937208,0.12308795005083084
0.04301856736475254,0.05918505611830205,0.3443505666397773,2.7269858778497533,0.7328570846937208,0.12308795005083084
0.04137202205020327,0.06764122009445472,0.3443505666397773,2.644246133663352,0.7328570846937208,0.12308795005083084
0.05499525428871258,0.07806928974786254,0.3443505666397773,2.6452986362624062,0.7328570846937208,0.10000000149011612
0.05622871418480431,0.051896457883499725,0.37808679461056577,2.646325573284728,0.7790219006687277,0.10000000149011612
0.045191196318999274,0.06064065468776847,0.37808679461056577,2.647334609414547,0.7790219006687277,0.13488827645778656
0.048472171684891305,0.069195043508268,0.37808679461056577,2.6483205473726636,0.7790219006687277,0.13488827645778656
0.06387385271946298,0.07700260924662139,0.37808679461056577,2.565616251260603,0.7790219006687277,0.13488827645778656
0.05575382104351095,0.04656518249060637,0.41425016047338004,2.566960162721293,0.8545210448891047,0.1632729321718216
0.04879986568472727,0.05587760938517361,0.41425016047338004,2.4844429536682533,0.8545210448891047,0.1632729321718216
0.05439736673236035,0.06597154731039345,0.41425016047338004,2.486208861937449,0.8545210448891047,0.15356509387493134
0.06915334433936081,0.07465018097856135,0.41425016047338004,2.4879208599858473,0.8545210448891047,0.15356509387493134
0.05789792157363796,0.03997829275072351,0.4507291471284203,2.489606210090048,0.9229047859335577,0.15356509387493134
0.05245541752331526,0.047493509464511696,0.4507291471284203,2.4912465340809673,0.9229047859335577,0.17241379618644714
0.058404420217338646,0.0550393839151746,0.4507291471284203,2.4915829821570203,0.9229047859335577,0.17241379618644714
0.07297147507528189,0.016551487122123065,0.4878308827504673,2.4919136212164448,0.9610071168663311,0.2137930989265442
0.05982800269080621,0.02587083392499201,0.4878308827504673,2.4922354462507754,0.9610071168663311,0.2137930989265442
0.05566904937809825,0.03541791783993076,0.4878308827504673,2.4094976714018372,0.9610071168663311,0.2137930989265442
0.06208130305080187,0.047135046779460676,0.4878308827504673,2.4103690581653083,0.9610071168663311,0.2077784687280655
0.0745983135894896,0.00775836597525692,0.5259479531576842,2.411219423659243,0.9964343702343731,0.2077784687280655
0.06231779906634384,0.019306804555832006,0.5259479531576842,2.4120693044981323,0.9964343702343731,0.1827586144208908
0.0586013758031547,0.02994490370562652,0.5259479531576842,2.4128689367262135,0.9964343702343731,0.1827586144208908
0.06458185598572586,0.04116444889256976,0.5259479531576842,2.329780619808794,0.9964343702343731,0.1827586144208908
0.0771549997539246,-0.0013580550499048272,0.5666106992845504,2.3311884953196103,0.9951150068338903,0.22909800708293915
0.06537476346478699,0.010430088397318737,0.5666106992845504,2.3314645131705025,0.9951150068338903,0.22909800708293915
0.06101263953717398,0.02281401219398438,0.5666106992845504,2.3317352791463386,0.9951150068338903,0.2172633856534958
0.06555062461335763,0.03497480442917711,0.5666106992845504,2.3320001770389296,0.9951150068338903,0.2172633856534958
0.07751447386727918,0.04764188247269763,0.5666106992845504,2.3322599709084595,0.9951150068338903,0.2172633856534958
0.06863679552239312,0.0013985798813020978,0.6085426847155371,2.332512220416099,0.9991562600913264,0.2344827651977539
0.0634240714098373,0.014157146793857489,0.6085426847155371,2.2499379005766214,0.9991562600913264,0.2344827651977539
0.06648787710723865,0.027867225504427662,0.6085426847155371,2.2509112760288823,0.9991562600913264,0.22413793206214905
0.07665861790022961,0.04146072763447383,0.6085426847155371,2.251866161286546,0.9991562600913264,0.22413793206214905
0.0725445898555294,-0.007167557792936208,0.652923083065458,2.2528034517813342,0.9978753904397505,0.22413793206214905
0.0660237374274752,0.006642673370723884,0.652923083065458,2.2537136228531014,0.9978753904397505,0.2655172348022461
0.06720226342890115,0.020986786266988133,0.652923083065458,2.1709561546295295,0.9978753904397505,0.2655172348022461
0.07527103059218315,0.03645460577476456,0.652923083065458,2.172651987600257,0.9978753904397505,0.24482758343219757
0.07774387729650155,-0.01564279208057062,0.6966012446890825,2.1743101539965015,1.00229757273519,0.24482758343219757
0.06960043588720669,-0.0011547657606003625,0.6966012446890825,2.1759367869809103,1.00229757273519,0.24482758343219757
0.06812657680161982,0.01341503085194784,0.6966012446890825,2.177526210596473,1.00229757273519,0.2802000045776367
0.07366218551641401,0.027437306365544423,0.6966012446890825,2.1781776063378593,1.00229757273519,0.2802000045776367
0.08375557070659914,-0.029390953298381817,0.7328570846937208,2.178816207852214,1.001636107528653,0.32758620381355286
0.07394583068323035,-0.014282391697673091,0.7328570846937208,2.0963620175980027,1.001636107528653,0.32758620381355286
0.07012381540836593,0.002390842477385746,0.7328570846937208,2.0978823749139357,1.001636107528653,0.32758620381355286
0.07280619961093594,0.018833901809372833,0.7328570846937208,2.0993623323716886,1.001636107528653,0.3100234270095825
0.08133851148863358,0.03466198718895797,0.7328570846937208,2.100818922516363,1.001636107528653,0.3100234270095825
0.08023966230958231,-0.02437624642446457,0.7790219006687277,2.1022443895628964,1.0057399263318234,0.3379310369491577
0.07384195832549172,-0.007675471917957478,0.7790219006687277,2.103636839771159,1.0057399263318234,0.3379310369491577
0.07352546846451218,0.00893512733035573,0.7790219006687277,2.104200005628793,1.0057399263318234,0.3379310369491577
0.07937724974464457,0.02601217835607139,0.7790219006687277,2.1047475082014193,1.0057399263318234,0.30689653754234314
0.08763353437687586,-0.03712598224636121,0.8545210448891047,2.105285314129698,1.004080078018548,0.30689653754234314
0.07926342866218118,-0.018869253629772764,0.8545210448891047,2.1058122391462173,1.004080078018548,0.3379310369491577
0.07642766818571974,5.093697951341625e-05,0.8545210448891047,2.106327358407634,1.004080078018548,0.3379310369491577
0.07968271470048441,0.018899205773743155,0.8545210448891047,2.02334144703831,1.004080078018548,0.3379310369491577
0.08790449158462482,0.04004858676197376,0.8545210448891047,2.025053630316074,1.004080078018548,0.30689653754234314
0.08635133416861471,-0.027600330908923887,0.9229047859335577,2.0267427634807627,1.0077813601848518,0.30689653754234314
0.08121337554088204,-0.006902978445778807,0.9229047859335577,2.02839588850579,1.0077813601848518,0.3419117033481598
0.08135424150652795,0.012765835634096057,0.9229047859335577,2.0300128811119276,1.0077813601848518,0.3419117033481598
0.08683071831658383,0.032441494218390154,0.9229047859335577,2.0312824560940403,1.0077813601848518,0.3419117033481598
0.09485424442543233,-0.042398783589856937,0.9610071168663311,2.032515459740844,1.0081456658699797,0.29655173420906067
0.08748753946505408,-0.023254335918807545,0.9610071168663311,2.033543430565739,1.0081456658699797,0.29655173420906067
0.08487691667053145,-0.003846129364813766,0.9610071168663311,2.034555019728281,1.0081456658699797,0.27586206793785095
0.08745100484831697,0.015014156877167562,0.9610071168663311,2.035543208692808,1.0081456658699797,0.27586206793785095
0.09480782237216838,0.0341053069350461,0.9610071168663311,2.0365070289006804,1.0081456658699797,0.27586206793785095
0.09412655270167203,-0.0451657064331763,0.9964343702343731,2.0374501562900678,0.9800874698206631,0.3087281286716461
0.08912200632585612,-0.026155934118053722,0.9964343702343731,2.038343031136267,0.9800874698206631,0.3087281286716461
0.08909201680776067,-0.006203194774999421,0.9964343702343731,2.0392204497727557,0.9800874698206631,0.27586206793785095
0.09400697664769227,0.013674915320480263,0.9964343702343731,2.040077705964145,0.9800874698206631,0.27586206793785095
0.100615880687561,-0.06620150347467302,0.9951150068338903,2.040917566128118,0.8565313955695985,0.27586206793785095
