d_m,heading_error,kappa,vx,kappa_lookahead,steering
0.024608093500485154,-0.02507344784961041,0.10365695247710542,2.911885227495014,-0.19571346502973072,-0.021611841395497322
0.04890101318337859,-0.024377504553837692,0.10365695247710542,2.921480655492392,-0.19571346502973072,-0.021611841395497322
0.028850951570658964,-0.031823451163246474,0.06324668840691249,2.9310097928056713,-0.1844303645376851,-0.021611841395497322
0.015139007029469763,-0.0313628125492822,0.06324668840691249,2.940206062632124,-0.1844303645376851,-0.027586206793785095
0.0367744794618412,-0.030618912248902896,0.06324668840691249,2.95064345868934,-0.1844303645376851,-0.027586206793785095
0.03808080316165947,-0.03449188986551244,0.02146708497033805,2.960791756263558,-0.1785100475244586,-0.037931036204099655
0.01252218026629888,-0.03501739440516771,0.02146708497033805,2.972110745749282,-0.1785100475244586,-0.037931036204099655
0.025042629612162932,-0.0356343250616713,0.02146708497033805,2.983221667133948,-0.1785100475244586,-0.037931036204099655
0.04755664147635273,-0.03693920405325901,-0.02166188752884337,2.994046366485573,-0.16924776478753523,-0.055516503751277924
0.01832213020934739,-0.038121192984659436,-0.02166188752884337,3.0059222339227203,-0.16924776478753523,-0.055516503751277924
0.014078923997434465,-0.039826285253017124,-0.02166188752884337,3.017605758491033,-0.16924776478753523,-0.0517241396009922
0.04326469095849622,-0.041325782207478845,-0.02166188752884337,3.0289752042711147,-0.16924776478753523,-0.0517241396009922
0.02650846697649518,-0.03884515149824441,-0.06722630128448158,3.0402122059229035,-0.15297150679438212,-0.0517241396009922
0.004131743569584285,-0.04052603549363987,-0.06722630128448158,3.0511083220937447,-0.15297150679438212,-0.05862069129943848
-0.034381160385872175,-0.042606620050246624,-0.06722630128448158,3.063062191842902,-0.15297150679438212,-0.05862069129943848
-0.034879040096088346,-0.03539801231916795,-0.11286572496123193,3.0747734248841936,-0.13889634343989582,-0.06551723927259445
-0.004859698713796411,-0.03755278475704982,-0.11286572496123193,3.0874478572345927,-0.13889634343989582,-0.06551723927259445
-0.02689671237671979,-0.04058223324703869,-0.11286572496123193,3.0998599957571242,-0.13889634343989582,-0.06551723927259445
-0.04244398848971816,-0.030180078566435453,-0.15822121618836218,3.112057677655347,-0.12911061579534,-0.06896551698446274
-0.012625999177998394,-0.03396915302021041,-0.15822121618836218,3.1251529771936224,-0.12911061579534,-0.06896551698446274
-0.021411405107699077,-0.03768203338759224,-0.15822121618836218,3.137986532131955,-0.12911061579534,-0.06551723927259445
-0.048990693288267266,-0.024000394456643814,-0.1932270792381553,3.1504934103081457,-0.12239381573199205,-0.06551723927259445
-0.018466396461477918,-0.028149429256198122,-0.1932270792381553,3.1630650037754693,-0.12239381573199205,-0.06551723927259445
-0.018147537612234962,-0.03259260348235782,-0.1932270792381553,3.174901655670084,-0.12239381573199205,-0.06896551698446274
-0.04793063762337473,-0.03681787852907403,-0.1932270792381553,3.187762183812133,-0.12239381573199205,-0.06896551698446274
-0.02409288455727488,-0.02149880244867597,-0.20583185260277748,3.2004215953556936,-0.12179716120836992,-0.06896551698446274
-0.016107319197410038,-0.025800070159059052,-0.20583185260277748,3.2136043355294337,-0.12179716120836992,-0.06896551698446274
-0.044821932434334084,-0.030493958691679476,-0.20583185260277748,3.2266310208638713,-0.12179716120836992,-0.06896551698446274
-0.02758685231493602,-0.013833132369565073,-0.20950983048249786,3.239312397097941,-0.12055898712365457,-0.07989677786827087
-0.015504409605482796,-0.0185443538473975,-0.20950983048249786,3.2524351593047025,-0.12055898712365457,-0.07989677786827087
-0.042782689746222236,-0.022932518083079945,-0.20950983048249786,3.2652615348145364,-0.12055898712365457,-0.07241379469633102
-0.02927121799623879,-0.007494926095965582,-0.19571346502973072,3.2780006528064902,-0.11808729799152515,-0.07241379469633102
-0.015029787494383452,-0.011858052060747859,-0.19571346502973072,3.290159337174563,-0.11808729799152515,-0.07241379469633102
-0.041627697020410845,-0.016601787611261187,-0.19571346502973072,3.302152467729164,-0.11808729799152515,-0.07602883875370026
-0.030415678435709772,-0.0021531156821719133,-0.1844303645376851,3.314554573275848,-0.11511774301199539,-0.07602883875370026
-0.014414841180895635,-0.00695710217318335,-0.1844303645376851,3.326711865851286,-0.11511774301199539,-0.07665462791919708
-0.041103491242558084,-0.012599477445685238,-0.1844303645376851,3.3392431010610855,-0.11511774301199539,-0.07665462791919708
-0.030028394213092932,-0.0002775618686792214,-0.1785100475244586,3.3516338138772173,-0.11115331965291697,-0.07665462791919708
-0.013963483214866963,-0.005542227860445115,-0.1785100475244586,3.36370339204719,-0.11115331965291697,-0.07241379469633102
-0.04198044563922241,-0.011025207465285904,-0.1785100475244586,3.3763621294569397,-0.11115331965291697,-0.07241379469633102
-0.028353082464643273,0.0014635314242970043,-0.16924776478753523,3.388658541393113,-0.1072808897002339,-0.07241379469633102
-0.013908061695999733,-0.0038154740635965023,-0.16924776478753523,3.40159166513443,-0.1072808897002339,-0.07241379469633102
-0.043317202156118506,-0.009787092412448128,-0.16924776478753523,3.4140365813580265,-0.1072808897002339,-0.07241379469633102
-0.025754318331904433,0.0002204288696658896,-0.15297150679438212,3.42637281608799,-0.10357479212716615,-0.07011261582374573
-0.014620354433937463,-0.0064839585232734365,-0.15297150679438212,3.4392788150057942,-0.10357479212716615,-0.07011261582374573
-0.04611571020705728,-0.013065889598813161,-0.15297150679438212,3.4518707315556227,-0.10357479212716615,-0.05862069129943848
-0.022297087342760945,-0.004434645063105425,-0.13889634343989582,3.464124535827952,-0.09986821313696316,-0.05862069129943848
-0.016790919046383804,-0.010415679550763945,-0.13889634343989582,3.4762438172789856,-0.09986821313696316,-0.05862069129943848
-0.050030133481997065,-0.01584774701212699,-0.13889634343989582,3.48811417271427,-0.09986821313696316,-0.05517241358757019
-0.017346411106673145,-0.008031238638588123,-0.12911061579534,3.500623666578716,-0.09613918163623825,-0.05517241358757019
-0.020717137926105657,-0.013107600953643272,-0.12911061579534,3.5128266105082573,-0.09613918163623825,-0.056647852063179016
-0.046033176277218237,-0.0059183604851291705,-0.12239381573199205,3.5257321694857606,-0.09251586437947208,-0.056647852063179016
-0.011907819855472642,-0.010834599081465335,-0.12239381573199205,3.538529323246089,-0.09251586437947208,-0.056647852063179016
-0.026021672358994632,-0.015962313944985596,-0.12239381573199205,3.5509418291759616,-0.09251586437947208,-0.05517241358757019
-0.039429031648944866,-0.008521081074901016,-0.12179716120836992,3.5641159734336343,-0.08908181525222175,-0.05517241358757019
-0.0063417124051684095,-0.013544399640952555,-0.12179716120836992,3.5769951313145616,-0.08908181525222175,-0.05517241358757019
-0.03278016991733631,-0.018212076034968216,-0.12179716120836992,3.590596515730456,-0.08908181525222175,-0.05517241358757019
-0.03183575234081204,-0.011054816379181709,-0.12055898712365457,3.6039224440446898,-0.08569792934309278,-0.05517241358757019
-0.006483093414429576,-0.015694492919695158,-0.12055898712365457,3.6170153668192646,-0.08569792934309278,-0.0517241396009922
-0.04091212025586314,-0.020594435962719482,-0.12055898712365457,3.630624932977682,-0.08569792934309278,-0.0517241396009922
-0.023094402500753765,-0.013281665675984655,-0.11808729799152515,3.6440579282868297,-0.0823904832568541,-0.0517241396009922
-0.013993448886032017,-0.01817460429550355,-0.11808729799152515,3.6580658199077063,-0.0823904832568541,-0.0517241396009922
-0.04975068366325211,-0.011104917541906012,-0.11511774301199539,3.67187647879552,-0.07908458827090906,-0.0517241396009922
-0.013312823668967673,-0.016000543510667375,-0.11511774301199539,3.6853371782073543,-0.07908458827090906,-0.049350086599588394
-0.024108678009693633,-0.02057573529640666,-0.11511774301199539,3.6994518215946144,-0.07908458827090906,-0.049350086599588394
-0.03900961331415353,-0.014171537607785778,-0.11115331965291697,3.713264491820597,-0.07575857548856912,-0.04482758790254593
-0.0031044682747163395,-0.018741062285466455,-0.11115331965291697,3.7276806047411912,-0.07575857548856912,-0.04482758790254593
-0.03558305899571507,-0.023637048358833956,-0.11115331965291697,3.7418003237191177,-0.07575857548856912,-0.04482758790254593
-0.026340807336492623,-0.017392341096362784,-0.1072808897002339,3.7558698257306578,-0.07244516130777784,-0.04137931019067764
-0.010874035935641704,-0.022223850260133737,-0.1072808897002339,3.7700253991533406,-0.07244516130777784,-0.04137931019067764
-0.04832856095873827,-0.026806936068463294,-0.1072808897002339,3.784095990737506,-0.07244516130777784,-0.03448275849223137
-0.013978227373885956,-0.021167533389641724,-0.10357479212716615,3.7978567759270514,-0.06913704519566083,-0.03448275849223137
-0.0244040347077811,-0.025769719013637896,-0.10357479212716615,3.811429374686435,-0.06913704519566083,-0.03448275849223137
-0.0375006113116893,-0.020510453070486045,-0.09986821313696316,3.824633036363847,-0.06580428083384311,-0.0392015241086483
-0.0019730346787135977,-0.025084140582130043,-0.09986821313696316,3.839277162051969,-0.06580428083384311,-0.0392015241086483
-0.03921030846385956,-0.029986438944435093,-0.09986821313696316,3.85366291220751,-0.06580428083384311,-0.031034482643008232
-0.022409605672180935,-0.024749076504110956,-0.09613918163623825,3.8676577390876545,-0.06239921314745088,-0.031034482643008232
-0.016701743702942893,-0.029673888413107807,-0.09613918163623825,3.881492592089258,-0.06239921314745088,-0.031034482643008232
-0.04300203317457756,-0.025018563113420766,-0.09251586437947208,3.8954799601364685,-0.0588801983577774,-0.027586206793785095
-0.005923883981012228,-0.028574827907881465,-0.09251586437947208,3.909750297503406,-0.0588801983577774,-0.027586206793785095
-0.03363373745437256,-0.03218057798966801,-0.09251586437947208,3.9242775894473345,-0.0588801983577774,-0.025399908423423767
-0.027054326721976257,-0.02609332511172791,-0.08908181525222175,3.9385474153534212,-0.05510532182234891,-0.025399908423423767
-0.01283022604115649,-0.029146949495802543,-0.08908181525222175,3.952531104230871,-0.05510532182234891,-0.025399908423423767
-0.04801719433758004,-0.02291761430732775,-0.08569792934309278,3.966080925612062,-0.051444569857925,-0.02413793094456196
-0.008682953457066801,-0.02559203828574974,-0.08569792934309278,3.981041946530144,-0.051444569857925,-0.02413793094456196
-0.03148557398910573,-0.027811065873344143,-0.08569792934309278,3.995647561804435,-0.051444569857925,-0.02068965509533882
-0.02871751809275391,-0.021858359587536125,-0.0823904832568541,4.009956431275881,-0.048030689840441,-0.02068965509533882
-0.011929897299250569,-0.02391988343081541,-0.0823904832568541,4.024033430438978,-0.048030689840441,-0.02068965509533882
-0.048262417115415915,-0.01816795503690538,-0.07908458827090906,4.0376908273749095,-0.044904306712129326,-0.025631722062826157
-0.00810407353270972,-0.020142792561215428,-0.07908458827090906,4.052764266439084,-0.044904306712129326,-0.025631722062826157
-0.03303245726247756,-0.022398456373309287,-0.07908458827090906,4.067484048060003,-0.044904306712129326,-0.02068965509533882
-0.026561317389143493,-0.01656490523268661,-0.07575857548856912,4.081805206311483,-0.04238799960838553,-0.02068965509533882
-0.014894327462313684,-0.018794748984016563,-0.07575857548856912,4.095978063178457,-0.04238799960838553,-0.02068965509533882
-0.0442076748181701,-0.013288515677912782,-0.07244516130777784,4.109780982795875,-0.03924957236095292,-0.025593630969524384
-0.004057841553458073,-0.015499053133400498,-0.07244516130777784,4.124709679983813,-0.03924957236095292,-0.025593630969524384
-0.03942011463689115,-0.017472501520852557,-0.07244516130777784,4.139891922464736,-0.03924957236095292,-0.02068965509533882
-0.02075046862897783,-0.012565138649482055,-0.06913704519566083,4.153733208106446,-0.03474673027946179,-0.02068965509533882
-0.02105095199146973,-0.01449422290004554,-0.06913704519566083,4.167820424653827,-0.03474673027946179,-0.02068965509533882
-0.03725237374668955,-0.009974825440783874,-0.06580428083384311,4.181600414108318,-0.029275338566639303,-0.024542078375816345
-0.0047808501309319846,-0.01184687654223304,-0.06580428083384311,4.196521357315074,-0.029275338566639303,-0.024542078375816345
-0.04659996807110923,-0.014029266318440925,-0.06580428083384311,4.211214297474589,-0.029275338566639303,-0.02068965509533882
-0.011301108712642494,-0.009469886446805907,-0.06239921314745088,4.225531882801023,-0.02174446526100421,-0.02068965509533882
-0.0311570767828992,-0.011637731893095804,-0.06239921314745088,4.239597082135272,-0.02174446526100421,-0.02068965509533882
-0.02642630650694218,-0.007417004198010169,-0.0588801983577774,4.253295823165961,-0.014580334379333057,-0.021114105358719826
-0.016277594589287243,-0.009595387030582936,-0.0588801983577774,4.268233738499165,-0.014580334379333057,-0.021114105358719826
