d_m,heading_error,kappa,vx,kappa_lookahead,steering
-0.038467255495204515,0.015066554907501306,0.00045014194678965973,4.9748091102885486,-0.001123237790918298,-0.01034482754766941
-0.012064874391937019,0.014001393104659423,0.00032431957325926877,4.9879358162924765,-0.0013812551764398188,-0.01034482754766941
-0.038125389920462875,0.012452633911485878,0.00032431957325926877,5.0018539404086315,-0.0013812551764398188,-0.01034482754766941
-0.011789069118441534,0.011015603958083986,0.00019849939574934105,5.015545230946977,-0.001639311052704305,-0.010701138526201248
-0.03840235331328941,0.009162348588402036,0.00019849939574934105,5.029361265899128,-0.001639311052704305,-0.010701138526201248
-0.01114221631712268,0.007488666250546672,7.268344884112224e-05,5.042994384150148,-0.0018974794765893482,-0.010701138526201248
-0.039201427851598865,0.0054456674593708065,7.268344884112224e-05,5.056215619982812,-0.0018974794765893482,-0.003448275849223137
-0.010239424132157206,0.003648680747840416,-5.31294258243488e-05,5.069737035470857,-0.0021554124868648577,-0.003448275849223137
-0.040765873066821695,0.001486548127905829,-5.31294258243488e-05,5.083031581138618,-0.0021554124868648577,-0.0
-0.008504617673212405,-0.00035855388237560076,-0.00017893596006781788,5.096463401709288,-0.0024128005017782805,-0.0
-0.04245103396215785,-0.002551894046693093,-0.00017893596006781788,5.109632450158435,-0.0024128005017782805,-0.0
-0.006356740256656847,-0.004420249167161883,-0.0003120888938302888,5.122541450068197,-0.002712941191444346,0.0
-0.04495398171537502,-0.006634235330724714,-0.0003120888938302888,5.136206245332743,-0.002712941191444346,0.0
-0.00363002634248888,-0.008486818152504627,-0.0004628588995467634,5.1495686969345345,-0.00311563315260035,0.003448275849223137
-0.04786888044700145,-0.01068196972266855,-0.0004628588995467634,5.163130421954335,-0.00311563315260035,0.003448275849223137
-0.0009903093173561453,-0.012494905711960325,-0.0006396040861959201,5.1764040955524955,-0.003690859680233518,0.003448275849223137
-0.048352142475203336,-0.013409657702669442,-0.0008786299249294452,5.189462444921461,-0.004680146817982747,0.010434415191411972
-0.003668694237129763,-0.014212309657195332,-0.0008786299249294452,5.203170613503708,-0.004680146817982747,0.010434415191411972
-0.044158851965766244,-0.014163358212095245,-0.001123237790918298,5.216649599133248,-0.005712548021665149,0.010679434053599834
-0.007742693079775546,-0.01414887788176733,-0.001123237790918298,5.230173745200006,-0.005712548021665149,0.010679434053599834
-0.03985438413561248,-0.013366665313452541,-0.0013812551764398188,5.2435444612196465,-0.006848572367324995,0.010679434053599834
-0.012811891300635569,-0.012737513785339827,-0.0013812551764398188,5.25661950533246,-0.006848572367324995,0.006896551698446274
-0.03455840030088667,-0.011392904454419872,-0.001639311052704305,5.269901632453612,-0.007984461399063973,0.006896551698446274
-0.018099741045379668,-0.010314547647406691,-0.001639311052704305,5.282824313461471,-0.007984461399063973,0.003448275849223137
-0.029305472480960083,-0.00857214386409444,-0.0018974794765893482,5.2959595630595055,-0.009120112572450203,0.003448275849223137
-0.024539666498627974,-0.007151956156556061,-0.0018974794765893482,5.309022593609079,-0.009120112572450203,0.003448275849223137
-0.023062029959134533,-0.0051278029239396625,-0.0021554124868648577,5.321501520689195,-0.010255921521678799,-0.0
-0.030365776976726662,-0.0035149899766009347,-0.0021554124868648577,5.33478748933337,-0.010255921521678799,-0.0
-0.01613113589717017,-0.0012835685584449141,-0.0024128005017782805,5.3478887568913605,-0.011392200071434301,-0.003448275849223137
-0.037335092525605205,0.0004222045168502664,-0.0024128005017782805,5.360998192876421,-0.011392200071434301,-0.003448275849223137
-0.009558847709409072,0.0027395256462707795,-0.002712941191444346,5.373891303905268,-0.012505705629829219,-0.003448275849223137
-0.04491399939662205,0.0045264379445519864,-0.002712941191444346,5.386578433757313,-0.012505705629829219,-0.01034482754766941
-0.0031083436406615424,0.006927315648136645,-0.00311563315260035,5.399372166392257,-0.013563922265847333,-0.01034482754766941
-0.047159302660179314,0.009072551305534304,-0.003690859680233518,5.4119570793832406,-0.01455729240693859,-0.018714042380452156
-0.00738161044362256,0.011190428663564235,-0.003690859680233518,5.425124671979339,-0.01455729240693859,-0.018714042380452156
-0.03876996329220286,0.013406409619228343,-0.004680146817982747,5.4380399034930536,-0.015395353270979847,-0.018714042380452156
-0.015982183990353532,0.014322851497685418,-0.004680146817982747,5.450711427720168,-0.015395353270979847,-0.02562876045703888
-0.029668623564477255,0.01556655289420972,-0.005712548021665149,5.463510026261576,-0.01624265487811605,-0.02562876045703888
-0.025908563768735578,0.01553514936315481,-0.005712548021665149,5.476238853897599,-0.01624265487811605,-0.028362544253468513
-0.0200935275356402,0.01605939098586906,-0.006848572367324995,5.488769658941239,-0.017114177459888236,-0.028362544253468513
-0.03492034631245412,0.015301202112492085,-0.006848572367324995,5.501226795966382,-0.017114177459888236,-0.028362544253468513
-0.00973630241498611,0.015288030633371585,-0.007984461399063973,5.513459608161486,-0.017987825265375342,-0.027586206793785095
-0.045065988501419255,0.013961230888777765,-0.007984461399063973,5.526168317553682,-0.017987825265375342,-0.027586206793785095
0.0005222980051169091,0.013569360704377642,-0.009120112572450203,5.538704934210342,-0.018866550065176554,-0.027586206793785095
0.043993316154711734,0.012792008965783808,-0.010255921521678799,5.5513840983172456,-0.019745561341092274,-0.027586206793785095
0.011527171190440997,0.011209268253922877,-0.010255921521678799,5.5637907289259125,-0.019745561341092274,-0.027586206793785095
0.032731568071127794,0.010263530793547693,-0.011392200071434301,5.575946045051878,-0.020625178431672296,-0.027586206793785095
0.02309092605383502,0.008452765349283409,-0.011392200071434301,5.58867903288582,-0.020625178431672296,-0.027586206793785095
0.021151043657549464,0.007440309829176205,-0.012505705629829219,5.601134808852149,-0.021513327932045297,-0.027586206793785095
0.0349631976240256,0.005487330074189556,-0.012505705629829219,5.613726574257326,-0.021513327932045297,-0.027586206793785095
0.009278184601196116,0.004459932836416547,-0.013563922265847333,5.62612860680046,-0.022422426787913695,-0.027586206793785095
0.0478447847704566,0.0024173738374349,-0.013563922265847333,5.638234916372028,-0.022422426787913695,-0.02413793094456196
0.005890973199624622,0.001449637684296512,-0.01455729240693859,5.65043258020556,-0.02343052354120067,-0.02413793094456196
0.039573125098155484,0.0008565315025068632,-0.015395353270979847,5.662441493261029,-0.02468245668548198,-0.02413793094456196
0.018139742732242087,-0.0015492666735248406,-0.015395353270979847,5.674986895331924,-0.02468245668548198,-0.02413793094456196
0.026428355989693675,-0.002057550354347626,-0.01624265487811605,5.687274903838907,-0.025988723361777457,-0.02413793094456196
0.0317400106258647,-0.004450493289594349,-0.01624265487811605,5.699291628457335,-0.025988723361777457,-0.024348191916942596
0.013536287078751652,-0.00485203522056965,-0.017114177459888236,5.711478707455623,-0.027429107699553177,-0.024348191916942596
0.04582997005353387,-0.007207717605097974,-0.017114177459888236,5.7233476297771,-0.027429107699553177,-0.02068965509533882
0.008130136864800415,-0.007481206530992157,-0.017987825265375342,5.735392220162134,-0.028860747706664122,-0.02068965509533882
0.040841506642505444,-0.007958100967599966,-0.018866550065176554,5.747176859772069,-0.03027024260158321,-0.02068965509533882
0.019498731044277445,-0.009940898981179558,-0.018866550065176554,5.7587358129726365,-0.03027024260158321,-0.02068965509533882
0.026270665470416434,-0.010288500177549231,-0.019745561341092274,5.770839472333424,-0.03168042722272692,-0.02068965509533882
0.03574672437045317,-0.012269296036077515,-0.019745561341092274,5.78298239560144,-0.03168042722272692,-0.02068965509533882
0.013300576009367394,-0.012418798997375857,-0.020625178431672296,5.79460709154761,-0.03309198992317116,-0.02068965509533882
0.05007077619444133,-0.014309913395993412,-0.020625178431672296,5.806383461788609,-0.03309198992317116,-0.02068965509533882
0.012421451356290764,-0.014339958661390817,-0.021513327932045297,5.817798402971619,-0.0345032517529947,-0.02068965509533882
0.03626843815817444,-0.013920546970524141,-0.022422426787913695,5.829792852861428,-0.0359131401850605,-0.02068965509533882
0.02594181123438762,-0.015955944787514387,-0.022422426787913695,5.841524291690913,-0.0359131401850605,-0.024157820269465446
0.021115726652025966,-0.01534035041099302,-0.02343052354120067,5.85337811909095,-0.03732251061833371,-0.024157820269465446
0.042117694027116154,-0.017284555108725067,-0.02343052354120067,5.864991153096701,-0.03732251061833371,-0.024157820269465446
0.011597642825213752,-0.01647251932400673,-0.02468245668548198,5.876354168318946,-0.03872989356053077,-0.02413793094456196
0.04341952183252575,-0.01581985509894679,-0.025988723361777457,5.888235575588755,-0.04013695313843043,-0.02413793094456196
0.020832593208035342,-0.017345914937389573,-0.025988723361777457,5.899842249094412,-0.04013695313843043,-0.027862876653671265
0.02679668805114854,-0.016497242732381734,-0.027429107699553177,5.911596385235944,-0.04154219256263193,-0.027862876653671265
0.03736643411684698,-0.01797533897607906,-0.027429107699553177,5.9230838759615905,-0.04154219256263193,-0.027862876653671265
0.013701899663583303,-0.01694660704123141,-0.028860747706664122,5.934367636473447,-0.04294710927318659,-0.031442414969205856
0.047618891363972,-0.015438318053818014,-0.03027024260158321,5.946104282395929,-0.04434993405140059,-0.031442414969205856
0.018733457721576852,-0.01717999087528943,-0.03027024260158321,5.957551418406684,-0.04434993405140059,-0.035976722836494446
0.030172607865898295,-0.015508799065922396,-0.03168042722272692,5.96914193033678,-0.04575254919366571,-0.035976722836494446
0.03534410952302339,-0.017238281916493126,-0.03168042722272692,5.980501223238544,-0.04575254919366571,-0.035976722836494446
0.015568954583443043,-0.015422823348043568,-0.03309198992317116,5.991709855472501,-0.047153021531653294,-0.037931036204099655
0.04921224469011842,-0.013766399161652567,-0.0345032517529947,6.003282730239739,-0.04855339925972742,-0.037931036204099655
